"Cell","MOI","WF10PB2","WF10PB1","WF10PA","WF10HA","WF10NP","WF10NA","WF10M","WF10NS","mVarPB2","mVarPB1","mVarPA","mVarHA","mVarNP","mVarNA","mVarM","mVarNS","mHelperPB2","mHelperPB1","mHelperPA","mHelperHA","mHelperNP","mHelperNA","mHelperM","mHelperNS","Flu_RNA","TotalRNA","Flu_Prop","Test_Prop","WT","VAR","HELPER","HELPER_Segments","WT_Test_Prop","VAR_Test_Prop","WT_Prop","VAR_Prop","Test_Prop_Flu","Test_Prop_Cell","Test_Sum","HELPER_Prop","Purity","Test_Log","Minor_Frac","Mean_Log","Mean_Gain","Mean_Sum","Cell.ID","Test_Gain","Threshold"
"MDCK",0.07,0,3,0,10,7,10,0,3,0,1,0,0,8,8,10,0,9,39,7,564,287,321,325,293,1905,7404,0.257293354943274,0.00810372771474878,33,27,1845,8,0.55,0.45,0.0173228346456693,0.0141732283464567,0.031496062992126,0.00810372771474878,60,0.968503937007874,0.55,1.77815125038364,0.80016806267264,0,0,0,870,-0.0909090909090909,3.09642826759309e-05
"MDCK",0.07,0,0,1,0,5,0,2,8,0,1,0,1,1,1,0,9,3,9,1,160,181,61,105,364,913,33010,0.0276582853680703,0.000878521660102999,16,13,884,8,0.551724137931034,0.448275862068966,0.0175246440306681,0.0142387732749179,0.031763417305586,0.000878521660102999,29,0.968236582694414,0.551724137931034,1.46239799789896,0.655557723196084,0,0,0,871,-0.516666666666667,3.09642826759309e-05
"MDCK",0.07,0,0,0,0,0,0,0,0,0,2,0,49,0,1,26,23,2,31,20,1048,532,72,367,992,3165,40189,0.0787528925825475,0.00251312548209709,0,101,3064,8,0,1,0,0.031911532385466,0.031911532385466,0.00251312548209709,101,0.968088467614534,1,2.00432137378264,0,0,0,0,872,2.48275862068966,3.09642826759309e-05
"MDCK",0.07,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,5,23,21,3,19,46,123,26578,0.00462788772669125,0.000150500413876138,4,0,119,8,1,0,0.032520325203252,0,0.032520325203252,0.000150500413876138,4,0.967479674796748,1,0.602059991327962,0,0,0,0,873,-0.96039603960396,3.09642826759309e-05
"MDCK",0.07,0,0,0,38,6,0,2,15,0,0,0,3,4,0,4,3,4,25,11,658,332,28,446,700,2279,45331,0.0502746464891575,0.00165449692263572,61,14,2204,8,0.813333333333333,0.186666666666667,0.0267661254936376,0.00614304519526108,0.0329091706888986,0.00165449692263572,75,0.967090829311101,0.813333333333333,1.8750612633917,0.350011435833117,0,0,0,874,17.75,3.09642826759309e-05
"MDCK",0.07,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,7,2,4,3,81,103,17,45,175,445,13618,0.0326773388162726,0.00110148333088559,0,15,430,8,0,1,0,0.0337078651685393,0.0337078651685393,0.00110148333088559,15,0.966292134831461,1,1.17609125905568,0,0,0,0,875,-0.8,3.09642826759309e-05
"MDCK",0.07,0,0,0,13,16,4,16,20,0,0,1,0,0,0,0,0,5,27,18,465,384,91,314,689,2063,53839,0.0383179479559427,0.00130017273723509,69,1,1993,8,0.985714285714286,0.0142857142857143,0.0334464372273388,0.000484730974309258,0.0339311682016481,0.00130017273723509,70,0.966068831798352,0.985714285714286,1.84509804001426,0.0263585434287751,0,0,0,876,3.66666666666667,3.09642826759309e-05
"MDCK",0.07,0,0,2,6,21,2,0,24,0,0,0,12,62,2,3,26,12,20,19,1186,1215,204,447,1360,4623,65839,0.0702167408374975,0.00243017056759671,55,105,4463,8,0.34375,0.65625,0.0118970365563487,0.0227125243348475,0.0346095608911962,0.00243017056759671,160,0.965390439108804,0.65625,2.20411998265592,0.757666244037974,0,0,0,877,1.28571428571429,3.09642826759309e-05
"MDCK",0.07,0,0,0,19,28,1,12,26,0,0,0,0,0,0,0,0,1,15,3,496,483,34,343,941,2402,31667,0.0758518331385985,0.00271576088672751,86,0,2316,8,1,0,0.0358034970857619,0,0.0358034970857619,0.00271576088672751,86,0.964196502914238,1,1.93449845124357,0,0,0,0,878,-0.4625,3.09642826759309e-05
"MDCK",0.07,0,0,0,0,0,0,1,0,0,0,1,4,3,0,4,9,1,3,4,118,111,18,99,235,611,30660,0.019928245270711,0.000717547292889759,1,21,589,8,0.0454545454545455,0.954545454545455,0.0016366612111293,0.0343698854337152,0.0360065466448445,0.000717547292889759,22,0.963993453355156,0.954545454545455,1.34242268082221,0.0610192127646457,0,0,0,879,-0.744186046511628,3.09642826759309e-05
"MDCK",0.07,0,0,0,0,0,0,0,0,0,1,0,2,5,0,4,4,1,8,2,90,98,16,74,134,439,22032,0.0199255628177197,0.000726216412490922,0,16,423,8,0,1,0,0.0364464692482916,0.0364464692482916,0.000726216412490922,16,0.963553530751708,1,1.20411998265592,0,0,0,0,880,-0.272727272727273,3.09642826759309e-05
"MDCK",0.07,0,0,0,0,0,0,0,0,0,0,0,6,2,0,5,9,2,4,3,176,111,29,56,191,594,33918,0.0175128250486467,0.000648623149949879,0,22,572,8,0,1,0,0.037037037037037,0.037037037037037,0.000648623149949879,22,0.962962962962963,1,1.34242268082221,0,0,0,0,881,0.375,3.09642826759309e-05
"MDCK",0.07,1,0,1,15,25,1,16,88,0,0,0,10,14,3,10,43,11,29,11,1294,1382,100,635,2350,6039,63785,0.0946774319981187,0.00355883044602963,147,80,5812,8,0.647577092511013,0.352422907488987,0.0243417784401391,0.0132472263619805,0.0375890048021196,0.00355883044602963,227,0.96241099519788,0.647577092511013,2.35602585719312,0.830317482711233,0,0,0,882,9.31818181818182,3.09642826759309e-05
"MDCK",0.07,0,0,0,0,0,0,0,0,0,0,0,6,7,1,4,4,5,6,2,117,154,17,53,206,582,50214,0.0115903931174573,0.000438124825745808,0,22,560,8,0,1,0,0.0378006872852234,0.0378006872852234,0.000438124825745808,22,0.962199312714777,1,1.34242268082221,0,0,0,0,883,-0.903083700440529,3.09642826759309e-05
"MDCK",0.07,0,0,0,0,0,0,0,0,0,0,0,5,0,1,4,4,1,2,2,68,64,19,38,162,370,30121,0.012283788718834,0.000464792005577504,0,14,356,8,0,1,0,0.0378378378378378,0.0378378378378378,0.000464792005577504,14,0.962162162162162,1,1.14612803567824,0,0,0,0,884,-0.363636363636364,3.09642826759309e-05
"MDCK",0.07,0,0,0,0,0,0,0,0,0,0,0,9,17,0,3,52,2,11,5,531,230,50,148,1005,2063,44623,0.0462317638885776,0.00181520740425341,0,81,1982,8,0,1,0,0.0392632089190499,0.0392632089190499,0.00181520740425341,81,0.96073679108095,1,1.90848501887865,0,0,0,0,885,4.78571428571429,3.09642826759309e-05
"MDCK",0.07,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,4,2,8,1,47,57,10,33,131,301,34645,0.00868812238418242,0.000346370327608602,0,12,289,8,0,1,0,0.0398671096345515,0.0398671096345515,0.000346370327608602,12,0.960132890365448,1,1.07918124604762,0,0,0,0,886,-0.851851851851852,3.09642826759309e-05
"MDCK",0.07,0,0,0,17,1,2,2,8,0,0,0,0,2,0,1,1,3,9,3,169,143,41,82,317,801,48935,0.0163686522938592,0.000694799223459691,30,4,767,8,0.882352941176471,0.117647058823529,0.0374531835205993,0.00499375780274657,0.0424469413233458,0.000694799223459691,34,0.957553058676654,0.882352941176471,1.53147891704226,0.180173990240265,0,0,0,887,1.83333333333333,3.09642826759309e-05
"MDCK",0.07,0,0,0,14,0,0,0,0,0,0,1,13,6,0,15,13,2,12,6,539,198,19,196,370,1404,31797,0.0441551089725446,0.00194986948454257,14,48,1342,8,0.225806451612903,0.774193548387097,0.00997150997150997,0.0341880341880342,0.0441595441595442,0.00194986948454257,62,0.955840455840456,0.774193548387097,1.79239168949825,0.404733607306057,0,0,0,888,0.823529411764706,3.09642826759309e-05
"MDCK",0.07,0,0,0,0,0,0,0,0,0,1,0,12,2,0,2,32,7,4,5,238,181,57,64,319,924,53373,0.0173121241076949,0.000918067187529275,0,49,875,8,0,1,0,0.053030303030303,0.053030303030303,0.000918067187529275,49,0.946969696969697,1,1.69019608002851,0,0,0,0,889,-0.209677419354839,3.09642826759309e-05
"MDCK",0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,4,1,348,176,20,72,90,717,6335,0.113180741910024,0.000315706393054459,2,0,715,8,1,0,0.00278940027894003,0,0.00278940027894003,0.000315706393054459,2,0.99721059972106,1,0.301029995663981,0,0,0,0,900,0,0.000267549127344371
"MDCK",0.2,0,0,0,5,0,0,5,3,0,0,0,5,2,1,0,7,8,25,9,1367,954,97,862,1831,5181,46390,0.111683552489761,0.000603578357404613,13,15,5153,8,0.464285714285714,0.535714285714286,0.00250916811426366,0.00289519397799653,0.00540436209226018,0.000603578357404613,28,0.99459563790774,0.535714285714286,1.44715803134222,0.67189480026603,0,0,0,902,6,0.000267549127344371
"MDCK",0.2,0,0,0,1,2,0,1,7,0,0,0,0,0,0,0,0,2,3,6,340,242,40,216,679,1539,33764,0.0455810922876436,0.000325790783082573,11,0,1528,8,1,0,0.00714749837556855,0,0.00714749837556855,0.000325790783082573,11,0.992852501624431,1,1.04139268515823,0,0,0,0,906,0.1,0.000267549127344371
"MDCK",0.2,1,0,0,6,2,1,1,2,0,0,0,0,0,0,0,0,6,9,4,703,431,72,200,302,1740,11204,0.155301677972153,0.00116029989289539,13,0,1727,8,1,0,0.00747126436781609,0,0.00747126436781609,0.00116029989289539,13,0.992528735632184,1,1.11394335230684,0,0,0,0,907,0.181818181818182,0.000267549127344371
"MDCK",0.2,0,0,0,5,5,0,3,10,0,0,0,0,0,0,0,2,8,29,8,945,633,51,298,1075,3072,49402,0.0621837172584106,0.000506052386543055,23,2,3047,8,0.92,0.08,0.00748697916666667,0.000651041666666667,0.00813802083333333,0.000506052386543055,25,0.991861979166667,0.92,1.39794000867204,0.111835200693763,0,0,0,909,7.33333333333333,0.000267549127344371
"MDCK",0.2,0,1,0,0,8,0,0,5,0,1,1,8,0,0,0,0,6,16,4,785,649,62,352,1049,2947,33220,0.0887116195063215,0.000722456351595424,14,10,2923,8,0.583333333333333,0.416666666666667,0.00475059382422803,0.00339328130302002,0.00814387512724805,0.000722456351595424,24,0.991856124872752,0.583333333333333,1.38021124171161,0.575088017379836,0,0,0,910,-0.04,0.000267549127344371
"MDCK",0.2,0,0,1,0,9,4,4,17,0,0,1,0,0,0,0,0,18,63,21,1002,725,223,794,1461,4343,46577,0.0932434463361745,0.000772913669837044,35,1,4307,8,0.972222222222222,0.0277777777777778,0.00805894542942666,0.000230255583697905,0.00828920101312457,0.000772913669837044,36,0.991710798986875,0.972222222222222,1.55630250076729,0.0432306250213135,0,0,0,911,0.5,0.000267549127344371
"MDCK",0.2,0,1,0,1,3,0,2,2,0,2,0,0,0,0,0,0,3,8,5,369,141,29,289,472,1327,37347,0.0355316357404879,0.000294535036281361,9,2,1316,8,0.818181818181818,0.181818181818182,0.00678221552373775,0.00150715900527506,0.00828937452901281,0.000294535036281361,11,0.991710625470987,0.818181818181818,1.04139268515823,0.189344124574223,0,0,0,912,-0.694444444444444,0.000267549127344371
"MDCK",0.2,0,0,1,1,1,0,2,8,0,0,0,0,0,0,1,2,2,13,8,464,239,54,284,768,1848,55018,0.0335890072339961,0.000290813915445854,13,3,1832,8,0.8125,0.1875,0.00703463203463203,0.00162337662337662,0.00865800865800866,0.000290813915445854,16,0.991341991341991,0.8125,1.20411998265592,0.225772496747986,0,0,0,913,0.454545454545455,0.000267549127344371
"MDCK",0.2,0,0,0,3,0,0,2,2,0,0,0,1,0,0,5,0,3,22,14,407,155,22,596,219,1451,22298,0.0650731007265226,0.000583011929321015,7,6,1438,8,0.538461538461538,0.461538461538462,0.00482425913163336,0.00413507925568573,0.00895933838731909,0.000583011929321015,13,0.991040661612681,0.538461538461538,1.11394335230684,0.514127701064694,0,0,0,914,-0.1875,0.000267549127344371
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,1,18,1,25,16,21,81,15,1763,1007,108,1362,2140,6558,54671,0.11995390609281,0.00111576521373306,0,61,6497,8,0,1,0,0.00930161634644709,0.00930161634644709,0.00111576521373306,61,0.990698383653553,1,1.78532983501077,0,0,0,0,915,3.69230769230769,0.000267549127344371
"MDCK",0.2,0,0,0,9,1,0,3,0,0,0,0,0,16,1,4,1,3,18,18,702,623,70,433,1434,3336,56972,0.0585550796882679,0.000614336867233027,13,22,3301,8,0.371428571428571,0.628571428571429,0.0038968824940048,0.0065947242206235,0.0104916067146283,0.000614336867233027,35,0.989508393285372,0.628571428571429,1.54406804435028,0.573510987901531,0,0,0,916,-0.426229508196721,0.000267549127344371
"MDCK",0.2,1,0,0,1,2,0,2,4,0,0,0,0,1,0,0,0,4,8,4,359,257,19,109,256,1027,35953,0.0285650710650015,0.00030595499680138,10,1,1016,8,0.909090909090909,0.0909090909090909,0.00973709834469328,0.000973709834469328,0.0107108081791626,0.00030595499680138,11,0.989289191820837,0.909090909090909,1.04139268515823,0.0946720622871114,0,0,0,917,-0.685714285714286,0.000267549127344371
"MDCK",0.2,0,0,0,2,0,0,0,2,1,0,0,3,1,0,1,0,2,8,4,351,187,30,96,223,911,24843,0.0366702894175422,0.000402527875055348,4,6,901,8,0.4,0.6,0.00439077936333699,0.00658616904500549,0.0109769484083425,0.000402527875055348,10,0.989023051591657,0.6,1,0.4,0,0,0,918,-0.0909090909090909,0.000267549127344371
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,4,2,6,2,171,127,48,118,298,781,32184,0.0242667163808103,0.000279642058165548,0,9,772,8,0,1,0,0.0115236875800256,0.0115236875800256,0.000279642058165548,9,0.988476312419974,1,0.954242509439325,0,0,0,0,919,-0.1,0.000267549127344371
"MDCK",0.2,1,0,0,0,8,2,7,16,0,0,2,0,0,0,0,1,8,31,17,814,408,80,829,935,3159,35683,0.0885295518874534,0.00103690833169857,34,3,3122,8,0.918918918918919,0.0810810810810811,0.0107628996517885,0.000949667616334283,0.0117125672681228,0.00103690833169857,37,0.988287432731877,0.918918918918919,1.56820172406699,0.127151491140567,0,0,0,920,3.11111111111111,0.000267549127344371
"MDCK",0.2,1,0,0,10,5,1,4,2,0,1,0,0,3,0,0,11,5,31,19,821,488,52,620,1058,3132,65716,0.047659626270619,0.000578245784892568,23,15,3094,8,0.605263157894737,0.394736842105263,0.00734355044699872,0.00478927203065134,0.0121328224776501,0.000578245784892568,38,0.98786717752235,0.605263157894737,1.57978359661681,0.623598788138215,0,0,0,921,0.027027027027027,0.000267549127344371
"MDCK",0.2,0,0,0,9,2,0,3,23,0,1,0,0,0,0,0,0,2,21,15,640,469,42,464,1211,2902,55594,0.0521998776846422,0.000683526999316473,37,1,2864,8,0.973684210526316,0.0263157894736842,0.012749827705031,0.000344589937973811,0.0130944176430048,0.000683526999316473,38,0.986905582356995,0.973684210526316,1.57978359661681,0.0415732525425476,0,0,0,922,0,0.000267549127344371
"MDCK",0.2,0,0,0,4,5,0,1,5,0,0,0,4,4,0,4,5,3,16,10,684,487,68,256,838,2394,76270,0.031388488265373,0.000419562082076832,15,17,2362,8,0.46875,0.53125,0.006265664160401,0.00710108604845447,0.0133667502088555,0.000419562082076832,32,0.986633249791145,0.53125,1.50514997831991,0.705539052337456,0,0,0,923,-0.157894736842105,0.000267549127344371
"MDCK",0.2,0,0,0,11,5,1,2,10,0,0,1,8,7,0,1,6,5,28,18,1137,757,55,496,1234,3782,52039,0.0726762620342435,0.000999250562078441,29,23,3730,8,0.557692307692308,0.442307692307692,0.0076679005817028,0.00608143839238498,0.0137493389740878,0.000999250562078441,52,0.986250661025912,0.557692307692308,1.7160033436348,0.759001478915392,0,0,0,925,7.66666666666667,0.000267549127344371
"MDCK",0.2,0,0,0,9,6,0,0,23,0,0,0,5,6,1,4,6,3,25,17,1081,852,100,508,1435,4081,56986,0.0716140806513881,0.00105289018355386,38,22,4021,8,0.633333333333333,0.366666666666667,0.00931144327370742,0.00539083557951483,0.0147022788532222,0.00105289018355386,60,0.985297721146778,0.633333333333333,1.77815125038364,0.651988791807336,0,0,0,926,0.153846153846154,0.000267549127344371
"MDCK",0.2,0,0,0,5,1,0,0,5,0,0,0,13,3,4,8,0,5,16,9,1002,537,35,283,626,2552,38599,0.0661157024793388,0.00101038887017798,11,28,2513,8,0.282051282051282,0.717948717948718,0.00431034482758621,0.0109717868338558,0.015282131661442,0.00101038887017798,39,0.984717868338558,0.717948717948718,1.5910646070265,0.448761812238243,0,0,0,927,-0.35,0.000267549127344371
"MDCK",0.2,0,0,0,8,1,1,14,22,0,0,0,1,0,0,9,0,5,23,7,1116,576,27,848,872,3530,42627,0.0828113636896803,0.00131372135031787,46,10,3474,8,0.821428571428571,0.178571428571429,0.0130311614730878,0.0028328611898017,0.0158640226628895,0.00131372135031787,56,0.98413597733711,0.821428571428571,1.7481880270062,0.312176433393964,0,0,0,928,0.435897435897436,0.000267549127344371
"MDCK",0.2,0,0,0,2,0,0,2,5,0,1,0,0,3,0,4,4,8,11,7,299,279,42,236,400,1303,38420,0.0339146277980219,0.000546590317542946,9,12,1282,8,0.428571428571429,0.571428571428571,0.0069071373752878,0.00920951650038373,0.0161166538756715,0.000546590317542946,21,0.983883346124328,0.571428571428571,1.32221929473392,0.566665412028822,0,0,0,929,-0.625,0.000267549127344371
"MDCK",0.2,0,1,0,14,4,0,3,14,0,0,0,7,3,0,1,2,6,22,18,1024,439,54,495,829,2936,40099,0.0732187835108107,0.00122197561036435,36,13,2887,8,0.73469387755102,0.26530612244898,0.0122615803814714,0.00442779291553134,0.0166893732970027,0.00122197561036435,49,0.983310626702997,0.73469387755102,1.69019608002851,0.44841936817083,0,0,0,930,1.33333333333333,0.000267549127344371
"MDCK",0.2,0,0,0,6,1,0,3,2,0,1,0,5,0,0,1,2,4,10,12,405,218,57,197,304,1228,33443,0.0367191938522262,0.000627934096821457,12,9,1207,8,0.571428571428571,0.428571428571429,0.00977198697068404,0.00732899022801303,0.0171009771986971,0.000627934096821457,21,0.982899022801303,0.571428571428571,1.32221929473392,0.566665412028822,0,0,0,931,-0.571428571428571,0.000267549127344371
"MDCK",0.2,0,0,0,8,0,1,0,2,0,1,0,0,0,0,0,0,3,2,1,390,96,18,82,92,696,6985,0.0996420901932713,0.00171796707229778,11,1,684,8,0.916666666666667,0.0833333333333333,0.0158045977011494,0.0014367816091954,0.0172413793103448,0.00171796707229778,12,0.982758620689655,0.916666666666667,1.07918124604762,0.0899317705039687,0,0,0,932,-0.428571428571429,0.000267549127344371
"MDCK",0.2,0,0,0,2,3,2,2,8,0,0,0,2,1,0,2,2,1,5,3,492,167,10,282,388,1372,29410,0.0466507990479429,0.000816048962937776,17,7,1348,8,0.708333333333333,0.291666666666667,0.0123906705539359,0.00510204081632653,0.0174927113702624,0.000816048962937776,24,0.982507288629738,0.708333333333333,1.38021124171161,0.402561612165885,0,0,0,933,1,0.000267549127344371
"MDCK",0.2,0,0,0,1,3,1,5,4,0,2,1,34,7,0,21,13,5,36,9,1545,925,122,833,1587,5154,46659,0.110461004307851,0.00197175250219679,14,78,5062,8,0.152173913043478,0.847826086956522,0.0027163368257664,0.0151338766006985,0.0178502134264649,0.00197175250219679,92,0.982149786573535,0.847826086956522,1.96378782734556,0.298837278074324,0,0,0,934,2.83333333333333,0.000267549127344371
"MDCK",0.2,0,0,0,2,1,0,2,2,0,0,0,0,0,0,0,0,2,3,1,70,86,7,44,163,383,14782,0.0259098904072521,0.000473548910837505,7,0,376,8,1,0,0.0182767624020888,0,0.0182767624020888,0.000473548910837505,7,0.981723237597911,1,0.845098040014257,0,0,0,0,935,-0.923913043478261,0.000267549127344371
"MDCK",0.2,0,0,0,22,6,1,17,15,0,0,0,17,7,0,4,0,7,30,17,1354,779,76,920,1543,4815,48291,0.0997080201279742,0.001842993518461,61,28,4726,8,0.685393258426966,0.314606741573034,0.012668743509865,0.00581516095534787,0.0184839044652129,0.001842993518461,89,0.981516095534787,0.685393258426966,1.94939000664491,0.61329123804559,0,0,0,936,11.7142857142857,0.000267549127344371
"MDCK",0.2,0,0,0,11,3,0,4,1,0,0,0,9,5,0,8,5,1,22,10,837,468,40,411,628,2463,39291,0.0626861113232038,0.00117075157160673,19,27,2417,8,0.41304347826087,0.58695652173913,0.00771416971173366,0.0109622411693057,0.0186764108810394,0.00117075157160673,46,0.981323589118961,0.58695652173913,1.66275783168157,0.686791278303259,0,0,0,937,-0.48314606741573,0.000267549127344371
"MDCK",0.2,0,0,0,1,0,0,1,1,0,0,0,1,4,0,1,3,5,7,8,197,111,27,75,198,640,31528,0.0202994163917787,0.000380614057345851,3,9,628,8,0.25,0.75,0.0046875,0.0140625,0.01875,0.000380614057345851,12,0.98125,0.75,1.07918124604762,0.269795311511906,0,0,0,938,-0.739130434782609,0.000267549127344371
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,8,17,2,0,16,33,19,5,523,458,112,326,769,2288,41199,0.0555353285273914,0.00104371465326828,0,43,2245,8,0,1,0,0.0187937062937063,0.0187937062937063,0.00104371465326828,43,0.981206293706294,1,1.63346845557959,0,0,0,0,939,2.58333333333333,0.000267549127344371
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,5,12,5,9,8,296,181,116,132,332,1100,30693,0.0358387906037207,0.000684195093343759,0,21,1079,8,0,1,0,0.0190909090909091,0.0190909090909091,0.000684195093343759,21,0.980909090909091,1,1.32221929473392,0,0,0,0,941,0.909090909090909,0.000267549127344371
"MDCK",0.2,0,0,0,4,5,1,0,5,0,0,0,0,1,0,2,4,5,13,6,197,237,40,170,454,1144,66374,0.0172356645674511,0.000331455087835598,15,7,1122,8,0.681818181818182,0.318181818181818,0.0131118881118881,0.00611888111888112,0.0192307692307692,0.000331455087835598,22,0.980769230769231,0.681818181818182,1.34242268082221,0.42713448935252,0,0,0,942,0.0476190476190476,0.000267549127344371
"MDCK",0.2,0,0,0,2,1,0,0,2,0,1,0,0,2,0,4,7,3,6,7,219,211,25,164,320,974,40337,0.0241465651882887,0.000471031559114461,5,14,955,8,0.263157894736842,0.736842105263158,0.00513347022587269,0.0143737166324435,0.0195071868583162,0.000471031559114461,19,0.980492813141684,0.736842105263158,1.27875360095283,0.336514105513902,0,0,0,944,0.9,0.000267549127344371
"MDCK",0.2,0,0,0,0,8,0,5,2,0,1,0,3,1,1,6,28,4,17,7,659,521,49,451,1038,2801,53913,0.0519540741565114,0.00102016211303396,15,40,2746,8,0.272727272727273,0.727272727272727,0.00535523027490182,0.0142806140664049,0.0196358443413067,0.00102016211303396,55,0.980364155658693,0.727272727272727,1.74036268949424,0.474644369862066,0,0,0,945,1.89473684210526,0.000267549127344371
"MDCK",0.2,0,0,0,4,2,0,2,5,0,0,0,5,5,0,7,12,7,23,15,623,299,84,343,676,2112,50415,0.0418922939601309,0.000833085391252603,13,29,2070,8,0.30952380952381,0.69047619047619,0.00615530303030303,0.0137310606060606,0.0198863636363636,0.000833085391252603,42,0.980113636363636,0.69047619047619,1.6232492903979,0.502434304170779,0,0,0,946,-0.236363636363636,0.000267549127344371
"MDCK",0.2,0,0,0,1,0,0,2,10,0,0,0,11,4,1,8,4,3,17,4,628,267,53,335,691,2039,35302,0.0577587672086567,0.00116140728570619,13,28,1998,8,0.317073170731707,0.682926829268293,0.00637567435017165,0.0137322216772928,0.0201078960274644,0.00116140728570619,41,0.979892103972536,0.682926829268293,1.61278385671974,0.511370491155038,0,0,0,948,3.55555555555556,0.000267549127344371
"MDCK",0.2,0,0,0,0,6,0,0,2,0,2,0,4,1,0,8,5,9,7,2,223,248,59,212,561,1349,52762,0.0255676433797051,0.000530684962662522,8,20,1321,8,0.285714285714286,0.714285714285714,0.00593031875463306,0.0148257968865827,0.0207561156412157,0.000530684962662522,28,0.979243884358784,0.714285714285714,1.44715803134222,0.413473723240634,0,0,0,950,1.33333333333333,0.000267549127344371
"MDCK",0.2,0,0,1,9,3,2,0,3,0,0,0,0,0,0,0,3,5,6,4,356,286,27,78,227,1010,33179,0.0304409415594201,0.000632930468067151,18,3,989,8,0.857142857142857,0.142857142857143,0.0178217821782178,0.00297029702970297,0.0207920792079208,0.000632930468067151,21,0.979207920792079,0.857142857142857,1.32221929473392,0.188888470676274,0,0,0,951,-0.25,0.000267549127344371
"MDCK",0.2,0,0,0,14,6,0,4,6,0,1,0,17,10,0,10,8,4,22,8,1039,674,44,613,1124,3604,50272,0.0716900063653724,0.00151177593889243,30,46,3528,8,0.394736842105263,0.605263157894737,0.00832408435072142,0.0127635960044395,0.0210876803551609,0.00151177593889243,76,0.978912319644839,0.605263157894737,1.88081359228079,0.742426418005576,0,0,0,952,2.61904761904762,0.000267549127344371
"MDCK",0.2,0,0,0,0,4,0,0,8,0,0,0,3,23,0,19,16,2,10,4,841,761,60,566,1077,3394,57716,0.0588051840044355,0.00126481391641832,12,61,3321,8,0.164383561643836,0.835616438356164,0.00353565114908662,0.0179728933411903,0.021508544490277,0.00126481391641832,73,0.978491455509723,0.835616438356164,1.86332286012046,0.306299648238979,0,0,0,953,-0.0394736842105263,0.000267549127344371
