"Cell","MOI","WF10PB2","WF10PB1","WF10PA","WF10HA","WF10NP","WF10NA","WF10M","WF10NS","mVarPB2","mVarPB1","mVarPA","mVarHA","mVarNP","mVarNA","mVarM","mVarNS","mHelperPB2","mHelperPB1","mHelperPA","mHelperHA","mHelperNP","mHelperNA","mHelperM","mHelperNS","Flu_RNA","TotalRNA","Flu_Prop","Test_Prop"
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,1,9,9,2,2,10,39,950,0.0410526315789474,0.00421052631578947
"DF1",0.07,1,1,0,3,10,3,2,3,0,0,0,3,7,3,1,4,157,191,144,3532,2926,1362,1403,2411,12167,34028,0.357558481250735,0.00120489009051369
"DF1",0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,2,0,3,2,13,1281,0.0101483216237315,0.00156128024980484
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,35,11,6,5,11,73,1117,0.0653536257833483,0.000895255147717099
"DF1",0.07,0,0,0,1,1,0,0,0,0,1,1,14,3,1,8,2,2,2,2,126,83,57,41,40,385,1308,0.29434250764526,0.0244648318042813
"DF1",0.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,3,15,1540,0.00974025974025974,0.000649350649350649
"DF1",0.07,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,7,10,3,3,0,26,2452,0.0106035889070147,0.00122349102773246
"DF1",0.07,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,5,10,3,5,5,32,3157,0.0101362052581565,0.00095026924295217
"DF1",0.07,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,3,6,3,120,97,40,58,44,376,1397,0.269148174659986,0.00357909806728704
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,1,1,0,13,1080,0.012037037037037,0
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,3,3,18,992,0.0181451612903226,0
"DF1",0.07,0,1,0,0,0,1,3,4,0,0,1,16,1,0,0,0,2,7,5,39,46,36,32,30,224,1275,0.175686274509804,0.0211764705882353
"DF1",0.07,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,1,12,16,20,717,316,142,747,995,2971,12452,0.238596209444266,0.00048185030517186
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,0,1,17,11,14,6,8,63,982,0.0641547861507128,0.00610997963340122
"DF1",0.07,0,0,2,50,26,7,17,7,0,1,0,0,11,0,12,10,4,23,1,199,154,55,75,53,707,3096,0.228359173126615,0.0461886304909561
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,4,2,1,7,22,1229,0.0179007323026851,0.0016273393002441
"DF1",0.07,2,0,0,7,7,0,2,11,0,0,0,1,0,0,0,0,5,3,2,19,23,9,13,33,137,4131,0.0331638828370854,0.00726216412490922
"DF1",0.07,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,10,17,14,213,97,53,45,140,592,4340,0.136405529953917,0.000691244239631336
"DF1",0.07,0,0,0,0,15,0,8,3,0,1,2,0,7,2,4,8,1,4,3,45,61,10,27,26,227,1097,0.206927985414768,0.0455788514129444
"DF1",0.07,0,0,0,0,0,0,0,0,0,1,0,4,10,0,1,2,1,6,1,49,76,44,31,44,270,2904,0.0929752066115702,0.00619834710743802
"DF1",0.07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90,55,10,10,27,194,990,0.195959595959596,0.00101010101010101
"DF1",0.2,0,1,0,7,10,1,1,4,0,1,0,7,9,0,0,3,1,8,1,66,85,23,17,48,293,3374,0.0868405453467694,0.013040901007706
"DF1",0.2,0,0,0,3,0,2,1,1,0,0,0,2,2,3,0,1,1,10,2,374,155,150,414,427,1548,5236,0.295645530939649,0.00286478227654698
"DF1",0.2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,4,2,0,12,1557,0.00770712909441233,0.00192678227360308
"DF1",0.2,0,0,0,38,20,4,24,6,0,0,0,0,0,0,0,3,0,5,0,107,33,27,20,27,314,1150,0.27304347826087,0.0826086956521739
"DF1",0.2,0,0,0,0,1,0,0,1,0,0,0,5,1,0,0,1,1,2,4,14,88,22,24,26,190,1369,0.138787436084733,0.00657414170927684
"DF1",0.2,0,1,0,3,1,1,0,5,0,18,6,322,19,65,203,397,25,27,9,373,479,103,532,1115,3704,10735,0.345039590125757,0.0969725197950629
"DF1",0.2,0,0,0,2,1,0,0,5,0,0,0,1,0,0,1,1,1,1,2,26,25,15,15,26,122,2058,0.0592808551992225,0.00534499514091351
"DF1",0.2,0,0,0,2,2,0,0,1,0,1,1,15,11,1,2,13,5,6,1,49,28,21,31,80,270,2376,0.113636363636364,0.0206228956228956
"DF1",0.2,0,0,0,1,20,10,8,8,0,1,2,8,48,3,6,8,0,6,5,25,75,47,21,40,342,1488,0.229838709677419,0.0826612903225806
"DF1",0.2,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,2,2,4,1,29,50,9,52,11,171,1076,0.158921933085502,0.0120817843866171
"DF1",0.2,0,0,0,15,3,5,15,5,0,1,0,45,10,5,15,30,2,10,3,199,123,31,77,79,673,3319,0.202771919252787,0.0448930400723109
"DF1",0.2,0,0,0,0,0,7,1,2,0,0,1,23,9,4,1,8,2,2,0,40,26,14,35,37,212,1474,0.143826322930801,0.0379918588873813
"DF1",0.2,0,0,0,0,0,0,0,0,1,0,3,7,9,1,0,0,0,3,0,15,7,22,5,97,170,6896,0.0246519721577726,0.00304524361948956
"DF1",0.2,0,0,0,0,4,0,1,1,0,0,0,0,2,1,1,1,3,10,10,101,129,64,128,262,718,4504,0.159413854351687,0.00244227353463588
"DF1",0.2,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,1,0,6,1,86,71,8,19,23,220,1069,0.205799812909261,0.00561272217025257
"DF1",0.2,0,1,0,17,6,1,26,8,0,0,0,1,0,0,0,0,1,1,1,36,23,14,10,16,162,2687,0.0602902865649423,0.0223297357647935
"DF1",0.2,0,0,0,0,0,0,0,0,3,0,2,15,8,15,8,4,0,26,1,97,40,42,48,45,354,1294,0.273570324574961,0.0425038639876352
"DF1",0.2,0,1,0,5,18,11,6,24,0,0,0,6,9,7,4,6,1,0,2,91,26,9,20,48,294,1824,0.161184210526316,0.0531798245614035
"DF1",0.2,0,0,0,3,5,8,1,0,0,0,0,1,3,0,3,2,1,1,1,37,32,28,19,22,167,3295,0.0506828528072838,0.0078907435508346
"DF1",0.2,0,0,0,9,1,4,4,5,0,1,0,20,0,0,1,5,0,1,0,104,47,25,17,31,275,1376,0.199854651162791,0.0363372093023256
"DF1",0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,7,1,2,5,24,992,0.0241935483870968,0.00201612903225806
"DF1",0.2,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,4,0,1,0,87,21,19,20,25,188,1409,0.133427963094393,0.0106458481192335
"DF1",0.2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,3,5,4,0,4,21,1125,0.0186666666666667,0.00355555555555556
"DF1",0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,1,5,13,2611,0.00497893527384144,0.000382995021064726
"DF1",0.2,0,0,0,1,0,0,0,0,0,0,0,11,10,4,7,8,2,9,0,41,116,28,25,22,284,1204,0.235880398671096,0.0340531561461794
"DF1",0.2,1,8,1,11,24,8,6,7,0,2,0,6,25,4,4,5,0,4,3,136,125,24,80,36,520,1644,0.316301703163017,0.0681265206812652
"DF1",0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,2,24,29,6,23,34,125,1666,0.0750300120048019,0.00120048019207683
"DF1",0.2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,2,1,0,2,15,972,0.0154320987654321,0.00308641975308642
"DF1",0.2,0,0,0,1,1,1,1,5,0,0,0,2,2,0,2,0,1,4,12,22,43,70,57,90,314,14002,0.0224253678045993,0.00107127553206685
"DF1",0.2,0,2,0,3,20,1,33,24,0,0,0,2,2,1,1,7,7,8,6,479,252,142,210,308,1508,5520,0.273188405797101,0.0173913043478261
"DF1",0.2,0,0,0,7,5,3,2,2,0,0,0,14,8,5,4,2,0,4,0,77,76,26,29,29,293,1304,0.224693251533742,0.0398773006134969
"DF1",0.2,0,0,0,0,0,0,0,0,0,0,0,14,9,4,24,4,2,5,1,52,54,20,49,17,255,1267,0.201262825572218,0.0434096290449882
"DF1",0.2,0,0,0,4,15,4,6,6,0,1,0,1,8,3,2,5,0,3,3,149,80,27,54,38,409,1818,0.224972497249725,0.0302530253025303
"DF1",0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,5,7,1,0,3,19,1426,0.0133239831697055,0.000701262272089762
"DF1",0.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,7,1823,0.00383982446516731,0.00109709270433352
"DF1",0.2,0,0,0,17,9,0,4,3,0,0,0,0,0,0,0,0,0,3,0,55,80,26,36,34,267,1048,0.254770992366412,0.0314885496183206
"DF1",0.2,0,0,0,0,0,0,1,0,1,3,0,1,1,2,6,7,3,11,3,173,123,38,55,30,458,1411,0.324592487597449,0.0155917788802268
"DF1",0.2,0,3,0,5,32,0,9,32,0,0,0,2,0,3,0,16,3,19,5,490,274,52,94,130,1169,4025,0.290434782608696,0.0253416149068323
"DF1",0.2,0,1,0,10,9,4,11,18,0,1,0,26,15,10,12,31,2,5,0,113,57,26,51,127,529,3087,0.171363783608682,0.0479429867184969
"DF1",0.2,15,2,18,189,158,70,280,307,16,0,7,2,212,111,3,6,21,25,0,630,312,2,585,645,3616,12303,0.293912053970576,0.113468259774039
"DF1",0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,1,9,1317,0.00683371298405467,0.000759301442672741
"DF1",0.2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,2,1,31,29,11,25,26,132,2539,0.0519889720362347,0.00118156754627806
"DF1",0.2,0,2,0,45,11,3,20,9,0,1,0,42,16,8,0,1,2,5,3,108,74,26,51,25,452,1755,0.257549857549858,0.09002849002849
"DF1",0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,26,17,14,1,18,78,1291,0.0604182804027885,0.000774593338497289
"DF1",0.2,0,1,0,18,12,8,5,11,1,0,1,20,14,8,0,7,0,1,0,29,1,9,1,6,153,1368,0.111842105263158,0.0774853801169591
"DF1",0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,2,0,3,11,1366,0.00805270863836018,0.000732064421669107
"DF1",0.2,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,1,0,3,1,15,30,9,10,13,89,1355,0.0656826568265683,0.00590405904059041
"DF1",0.2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,1,0,0,5,9,0,7,7,34,5514,0.00616612259702575,0.000906782734856728
"DF1",0.2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,7,3,90,49,29,57,45,286,1358,0.21060382916053,0.00147275405007364
"DF1",0.2,1,0,0,11,1,0,0,2,0,0,0,11,8,1,0,0,1,4,0,39,27,16,17,41,180,2586,0.0696055684454756,0.0135344160866203
"DF1",0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,1,1,0,0,8,1889,0.0042350449973531,0.00105876124933827
"DF1",0.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,2,2,5,17,1574,0.0108005082592122,0.00127064803049555
"DF1",0.2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,3,14,5,249,140,26,85,120,648,3273,0.197983501374885,0.00183318056828598
"DF1",0.2,1,0,1,50,49,7,26,1,0,0,0,2,3,2,0,0,2,10,4,92,36,47,142,349,824,10816,0.0761834319526627,0.0131286982248521
"DF1",0.2,0,0,0,2,1,0,0,0,2,1,0,8,11,1,1,3,2,1,2,75,41,26,20,47,244,2363,0.103258569614896,0.0126957257723233
"DF1",0.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5,5,168,104,17,22,30,354,1578,0.224334600760456,0.00126742712294043
"DF1",0.2,0,0,0,1,1,0,0,2,0,2,0,4,17,0,46,104,4,9,5,644,192,172,139,384,1726,8699,0.198413610759857,0.0203471663409587
"DF1",0.2,0,9,0,74,112,36,65,67,4,0,0,90,77,17,45,50,2,7,1,134,181,71,119,226,1387,6795,0.204120676968359,0.0950699043414275
"DF1",0.2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,2,4,107,50,25,22,41,256,1331,0.192336589030804,0.00375657400450789
"DF1",0.2,0,0,0,0,0,0,0,0,0,2,0,14,5,7,4,5,1,2,0,32,35,7,10,24,148,1034,0.143133462282398,0.0357833655705996
"DF1",0.2,0,1,1,12,13,3,3,4,0,1,1,38,16,19,4,17,1,5,0,109,99,45,35,51,478,2647,0.18058179070646,0.0502455610124669
"DF1",0.2,0,4,0,5,5,3,4,0,0,0,0,0,0,1,1,0,1,3,3,14,37,2,18,11,112,1213,0.0923330585325639,0.0189612530915087
"DF1",0.2,0,0,0,0,2,0,0,0,0,0,0,1,11,9,10,19,4,5,4,176,57,50,127,42,517,2018,0.25619425173439,0.0257680872150644
"DF1",0.2,1,2,0,14,15,1,4,5,0,0,0,4,3,3,4,1,0,2,1,20,26,24,16,19,165,3019,0.0546538588936734,0.0188804239814508
"DF1",0.2,0,0,0,0,2,0,1,1,0,0,0,12,6,4,4,14,2,1,4,39,46,11,8,29,184,2917,0.0630785053136784,0.015083990401097
"DF1",0.2,0,2,2,1,6,9,13,11,0,0,0,0,1,0,0,1,0,3,2,7,51,29,60,34,232,1270,0.182677165354331,0.0362204724409449
"DF1",0.2,0,0,0,15,4,4,2,2,0,0,0,0,0,4,1,4,1,0,2,9,16,16,25,18,123,1100,0.111818181818182,0.0327272727272727
"DF1",0.2,0,0,0,2,2,3,1,1,0,0,0,0,0,0,0,1,0,2,0,5,5,1,0,2,25,971,0.0257466529351184,0.0102986611740474
"DF1",0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,18,0,1,2,37,48,14,30,48,206,3084,0.0667963683527886,0.00843060959792477
"DF1",0.2,0,2,2,59,37,27,25,42,0,0,0,6,12,28,18,51,5,15,12,149,101,49,78,198,916,4937,0.185537775977314,0.0625886165687665
"DF1",0.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,14,4,129,100,32,26,32,342,2166,0.157894736842105,0.00138504155124654
"DF1",0.2,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,1,2,0,0,51,40,35,28,59,221,1764,0.125283446712018,0.00340136054421769
"DF1",0.2,0,0,0,1,1,0,1,2,0,1,0,2,4,2,1,2,8,24,5,424,213,193,622,1319,2825,12633,0.223620676007283,0.00134568194411462
"DF1",0.2,0,0,0,10,5,3,2,3,0,0,0,0,1,0,1,0,2,8,4,149,117,50,28,56,439,1305,0.33639846743295,0.0191570881226054
"DF1",0.2,0,0,0,0,1,0,0,1,0,0,0,3,2,0,4,3,2,52,1,302,113,70,103,132,789,3697,0.213416283473086,0.00378685420611306
"DF1",0.2,0,0,0,0,2,0,1,0,1,4,0,52,81,20,35,49,1,1,0,82,6,4,38,5,382,1571,0.243157224697645,0.155951623169955
"DF1",0.2,0,1,0,3,6,1,2,4,1,1,0,0,4,3,1,2,0,5,0,71,72,16,5,20,218,1377,0.158315177923021,0.0210602759622367
"DF1",0.2,0,0,0,1,0,0,0,1,0,0,0,4,1,0,1,1,2,0,0,6,10,2,4,3,36,2235,0.0161073825503356,0.00402684563758389
"DF1",0.2,0,0,1,1,6,5,2,2,0,1,0,5,3,5,0,2,1,3,1,40,15,9,4,13,119,1275,0.0933333333333333,0.0258823529411765
"DF1",0.2,0,7,1,67,65,11,19,33,0,0,0,2,2,0,0,2,0,5,1,101,111,33,44,56,560,3338,0.167765128819652,0.0626123427201917
"DF1",0.2,0,0,0,0,1,0,0,0,4,2,0,0,9,1,5,7,2,15,3,102,86,13,13,29,292,1213,0.240725474031327,0.0239076669414674
"DF1",0.2,0,0,0,12,12,0,0,0,0,3,0,0,0,0,0,0,0,4,0,91,36,29,23,29,239,2261,0.105705440070765,0.0119416187527643
"DF1",0.2,0,0,0,2,1,0,0,0,0,4,0,43,43,6,2,12,3,7,1,465,214,58,23,60,944,2053,0.459814905017048,0.055041402825134
"DF1",0.2,0,2,1,20,24,16,11,90,1,0,2,12,41,1,28,183,1,11,8,114,104,63,124,511,1368,12801,0.106866651042887,0.0337473634872276
"DF1",0.2,0,0,0,0,2,0,0,1,0,0,0,1,1,0,1,1,1,2,0,39,22,8,6,24,109,1967,0.0554143365531266,0.00355871886120996
"DF1",0.2,0,1,0,3,4,1,2,4,0,0,0,0,3,1,0,0,0,2,0,40,28,13,26,21,149,970,0.15360824742268,0.0195876288659794
"DF1",0.2,1,0,0,37,29,4,7,7,0,0,0,2,0,1,1,1,2,4,0,140,37,11,35,20,339,1466,0.231241473396999,0.0613915416098226
"DF1",0.2,0,0,0,2,1,0,0,4,0,0,0,0,2,0,0,1,8,14,3,53,93,22,55,182,440,9863,0.0446111730710737,0.00101389029706986
"DF1",0.2,0,1,0,0,0,0,0,0,0,1,0,4,4,1,0,1,2,0,1,23,20,6,7,12,83,1405,0.0590747330960854,0.00854092526690392
"DF1",0.2,0,0,0,6,2,3,1,1,0,3,0,18,37,22,55,124,7,27,8,370,401,224,331,715,2355,19999,0.11775588779439,0.0136006800340017
"DF1",0.2,0,1,0,8,19,0,8,12,0,1,1,7,7,1,4,3,0,5,1,98,63,22,23,52,336,2292,0.146596858638743,0.031413612565445
"DF1",0.2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,1,5,19,999,0.019019019019019,0.003003003003003
"DF1",0.2,0,4,0,26,31,1,12,2,0,3,0,1,1,0,0,0,6,6,3,130,177,86,87,195,771,3921,0.19663351185922,0.0206579954093344
"DF1",0.2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,3,1,101,77,17,34,34,274,1578,0.173637515842839,0.00190114068441065
"DF1",0.2,0,0,0,1,2,0,1,1,0,0,0,1,0,0,0,0,5,5,2,67,47,9,14,13,168,1277,0.131558339859045,0.00469851213782302
"DF1",0.2,0,1,0,0,4,0,2,1,0,0,0,2,0,0,1,0,11,24,18,296,309,39,235,320,1263,7618,0.165791546337621,0.00144394854292465
"DF1",0.2,0,6,0,66,39,16,15,14,0,0,0,53,16,8,23,24,0,3,1,176,70,44,48,59,681,2114,0.322138126773888,0.132450331125828
"DF1",0.2,0,0,0,1,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,3,5,0,0,1,15,1322,0.0113464447806354,0.00453857791225416
"DF1",0.2,1,0,0,27,26,2,16,13,0,0,0,0,0,0,0,0,2,1,4,62,26,27,25,15,247,1271,0.194335169158143,0.0668764752163651
"DF1",0.2,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,3,4,18,9,236,120,95,96,107,694,3693,0.187923097752505,0.00243704305442729
"DF1",0.2,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,4,3,150,77,28,36,51,355,1067,0.332708528584817,0.00468603561387067
"DF1",0.2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,1,0,3,1,6,8,3,8,8,44,5873,0.00749191214030308,0.00119189511323004
"DF1",0.2,1,0,0,0,0,0,0,1,0,0,0,2,3,0,0,3,0,7,5,881,266,18,117,115,1419,3105,0.457004830917874,0.00322061191626409
"DF1",0.2,0,2,1,259,26,15,0,22,0,1,0,2,1,0,1,3,3,4,5,231,124,40,94,151,985,3407,0.289110654534781,0.0977399471675961
"DF1",0.2,0,0,0,0,1,0,1,0,0,0,2,1,0,0,1,0,4,7,6,163,99,10,136,108,539,1867,0.288698446705945,0.00321371183717193
"DF1",0.2,0,0,0,1,1,0,1,0,0,2,0,2,2,1,0,1,0,1,1,14,16,2,3,7,55,1923,0.0286011440457618,0.00572022880915237
"DF1",0.2,1,3,2,24,42,12,6,13,0,0,0,4,3,0,2,1,3,26,1,492,268,60,123,108,1194,2802,0.426124197002141,0.0403283369022127
"DF1",0.2,2,0,0,17,3,1,4,6,0,0,0,7,3,2,3,4,1,7,4,151,81,48,25,74,443,4108,0.107838364167478,0.0126582278481013
"DF1",0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,1,11,1456,0.00755494505494505,0.000686813186813187
"DF1",0.2,0,0,0,16,4,5,2,8,0,0,0,0,0,0,1,0,0,0,3,174,31,23,46,90,403,1775,0.227042253521127,0.0202816901408451
"DF1",0.2,0,0,0,1,0,0,0,0,0,0,0,0,3,3,2,0,1,2,0,15,19,8,6,13,73,1020,0.0715686274509804,0.00882352941176471
"DF1",0.2,0,1,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,4,4,1,1,2,18,1250,0.0144,0.0048
"DF1",0.2,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,3,5,1,1,4,20,2014,0.0099304865938431,0.00248262164846077
"DF1",0.2,0,0,0,0,1,0,2,0,0,0,0,9,1,0,0,1,0,3,1,20,14,4,5,7,68,1106,0.0614828209764919,0.0126582278481013
"DF1",0.2,0,3,0,3,4,0,1,8,0,1,0,1,1,1,0,1,1,1,0,16,27,9,10,8,96,9032,0.0106288751107174,0.00265721877767936
"DF1",0.2,0,0,1,3,8,7,4,0,0,0,0,8,9,2,2,0,1,4,4,60,42,8,8,14,185,1726,0.107184241019699,0.0254924681344148
"DF1",0.2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,2,53,20,4,7,17,108,1342,0.0804769001490313,0.0029806259314456
"DF1",0.2,1,4,1,145,80,40,19,78,0,0,0,6,4,0,2,2,5,22,9,251,233,204,236,777,2119,6814,0.310977399471676,0.0560610507778104
"DF1",0.2,0,2,1,55,23,6,9,6,0,2,1,47,45,19,18,18,0,4,2,161,67,40,52,41,619,1574,0.393265565438374,0.16010165184244
"DF1",0.2,2,11,3,102,81,35,56,226,0,9,0,125,100,100,99,287,4,13,22,740,586,164,409,948,4122,11524,0.357688302672683,0.107254425546685
"DF1",0.2,0,0,0,32,5,3,7,13,0,0,0,9,7,0,2,3,0,3,1,42,27,9,17,16,196,1201,0.163197335553705,0.06744379683597
"DF1",0.2,0,1,0,6,7,0,0,0,0,1,0,6,17,0,2,5,6,1,2,44,23,11,7,18,157,1048,0.149809160305344,0.0429389312977099
"DF1",0.2,0,0,0,5,1,0,4,2,0,0,0,0,1,1,3,6,0,5,0,61,35,19,27,30,200,1566,0.127713920817369,0.0146871008939974
"DF1",0.2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,31,3,99,120,38,96,123,517,3537,0.146169069833192,0.00169635284139101
"DF1",0.2,0,0,0,0,1,0,1,1,0,0,0,2,1,0,2,2,0,1,0,5,7,5,3,10,41,8111,0.00505486376525706,0.00123289360128221
"DF1",0.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,7,3,3,93,80,150,7,350,1345,0.260223048327138,0.00148698884758364
"DF1",0.2,2,4,4,96,123,24,38,136,0,1,0,68,57,35,33,62,6,19,12,343,184,95,186,343,1871,5564,0.3362688713156,0.12275341480949
"DF1",0.2,0,0,0,1,1,0,2,6,0,0,0,2,0,0,1,0,1,11,1,238,150,48,36,83,581,1634,0.355569155446756,0.00795593635250918
"DF1",0.2,0,0,0,1,1,0,0,0,0,0,0,1,4,0,6,4,0,1,2,132,31,9,20,22,234,1128,0.207446808510638,0.0150709219858156
"DF1",0.2,0,0,0,5,0,1,63,47,0,4,0,45,66,0,1,64,20,46,15,2208,469,341,550,606,4551,13433,0.338792525869128,0.0220352862353905
"DF1",0.2,0,0,0,0,2,1,7,0,0,0,1,12,26,3,12,11,3,4,1,54,77,26,41,16,297,1288,0.230590062111801,0.0582298136645963
"DF1",0.2,0,1,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,10,5,3,5,7,40,1500,0.0266666666666667,0.006
"DF1",0.2,0,1,0,4,5,4,0,9,0,0,0,1,6,0,1,6,2,2,2,54,42,26,30,42,237,2011,0.117851815017404,0.0183988065638986
"DF1",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,2,14,14,3,10,15,66,1106,0.0596745027124774,0.000904159132007233
"DF1",0.2,0,0,0,1,0,0,0,0,0,1,0,3,8,4,1,4,0,1,0,33,13,14,13,16,112,1098,0.10200364298725,0.0200364298724954
"DF1",0.2,0,0,0,6,1,0,6,1,0,3,1,7,5,4,3,9,1,1,1,48,37,11,11,20,176,1312,0.134146341463415,0.0350609756097561
"DF1",0.2,3,10,1,48,52,25,81,34,0,0,0,3,1,1,5,4,18,33,32,671,486,174,652,852,3186,19520,0.163217213114754,0.0137295081967213
"DF1",0.2,0,0,1,5,0,0,0,4,1,0,0,7,2,2,0,2,1,3,1,39,18,11,5,20,122,4113,0.0296620471675176,0.00583515681983953
"DF1",0.2,2,7,1,1,84,8,0,81,0,0,0,1,1,0,0,0,2,3,1,389,55,3,22,44,705,1820,0.387362637362637,0.102197802197802
"DF1",0.2,0,0,0,4,1,0,1,2,0,0,0,3,3,16,27,5,6,17,9,402,286,284,437,768,2271,9427,0.240903786994802,0.00657685371804392
"DF1",0.2,0,0,0,0,1,0,0,17,0,0,0,0,1,0,0,1,0,1,3,20,33,12,20,31,140,2314,0.0605012964563526,0.00864304235090752
"DF1",0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,74,27,1,11,18,136,1091,0.124656278643446,0.00366636113657195
"DF1",0.2,0,0,0,34,30,2,12,6,0,0,0,1,2,1,3,1,0,10,1,245,155,55,77,98,733,3041,0.241039131864518,0.0302532061821769
"DF1",0.2,0,0,0,0,1,0,1,3,0,1,0,0,4,4,0,1,5,8,7,90,252,65,79,237,758,6655,0.113899323816679,0.00225394440270473
"DF1",0.2,0,2,1,23,11,1,3,5,0,1,0,9,15,1,3,2,1,0,1,248,146,20,28,45,566,1350,0.419259259259259,0.057037037037037
"DF1",0.2,0,0,0,4,3,0,3,0,0,1,0,3,1,0,0,0,1,1,0,9,11,8,6,5,56,1199,0.0467055879899917,0.0125104253544621
"DF1",0.2,0,0,0,0,1,0,4,2,0,0,0,1,2,2,1,3,5,21,10,687,459,436,702,1434,3770,10218,0.368956743002545,0.00156586416128401
"DF1",0.2,1,3,0,22,16,9,9,13,0,0,0,1,3,0,0,1,3,7,4,229,123,42,63,124,673,3304,0.203692493946731,0.0236077481840194
"DF1",0.2,0,5,0,46,12,0,30,57,0,5,3,80,40,12,67,205,8,18,25,331,288,222,261,671,2386,6665,0.357989497374344,0.0843210802700675
"DF1",0.2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,4,2,2,28,31,16,7,15,108,1374,0.0786026200873362,0.00218340611353712
"DF1",0.2,1,2,0,5,0,2,5,13,0,2,0,3,8,3,4,10,1,2,0,12,16,6,12,24,131,5047,0.0259560134733505,0.0114919754309491
"DF1",0.2,5,31,28,693,117,163,820,2,0,0,0,2,6,0,3,3,32,51,17,1340,1241,78,779,1027,6438,11873,0.542238692832477,0.15775288469637
"DF1",0.2,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,8,29,2,127,139,65,46,94,515,1695,0.303834808259587,0.00294985250737463
