"Cell","MOI","WF10PB2","WF10PB1","WF10PA","WF10HA","WF10NP","WF10NA","WF10M","WF10NS","Flu_RNA","TotalRNA","Flu_Prop","Test_Prop"
"DF1",0.6,0,0,0,0,0,1,0,2,3,150,0.02,0.02
"DF1",0.6,0,0,0,2,0,0,0,0,2,202,0.0099009900990099,0.0099009900990099
"DF1",0.6,7,7,6,81,135,42,106,53,437,1588,0.275188916876574,0.275188916876574
"DF1",0.6,0,0,1,7,11,3,15,15,52,281,0.185053380782918,0.185053380782918
"DF1",0.6,0,0,0,4,6,3,1,6,20,158,0.126582278481013,0.126582278481013
"DF1",0.6,0,0,0,1,0,1,1,4,7,181,0.0386740331491713,0.0386740331491713
"DF1",0.6,0,3,2,9,2,2,0,6,24,402,0.0597014925373134,0.0597014925373134
"DF1",0.6,0,1,0,1,5,2,2,3,14,134,0.104477611940299,0.104477611940299
"DF1",0.6,0,0,1,0,1,1,0,0,3,547,0.00548446069469835,0.00548446069469835
"DF1",0.6,0,0,1,7,3,1,3,12,27,991,0.0272452068617558,0.0272452068617558
"DF1",0.6,6,14,10,231,67,12,85,22,447,1687,0.264967397747481,0.264967397747481
"DF1",0.6,0,1,0,3,2,0,4,6,16,823,0.0194410692588092,0.0194410692588092
"DF1",0.6,0,1,0,7,4,4,5,7,28,134,0.208955223880597,0.208955223880597
"DF1",0.6,0,0,0,4,6,2,8,10,30,207,0.144927536231884,0.144927536231884
"DF1",0.6,0,0,0,7,7,1,9,5,29,147,0.197278911564626,0.197278911564626
"DF1",0.6,2,8,4,278,113,26,58,93,582,1359,0.428256070640177,0.428256070640177
"DF1",0.6,0,0,0,0,3,0,3,1,7,171,0.0409356725146199,0.0409356725146199
"DF1",0.6,0,1,0,10,4,3,8,7,33,150,0.22,0.22
"DF1",0.6,4,0,5,28,13,6,1,17,74,2059,0.0359397765905779,0.0359397765905779
"DF1",0.6,0,0,0,13,8,7,12,18,58,2334,0.0248500428449015,0.0248500428449015
"DF1",0.6,0,0,0,1,1,1,1,7,11,182,0.0604395604395604,0.0604395604395604
"DF1",0.6,0,0,0,3,0,0,0,3,6,626,0.00958466453674121,0.00958466453674121
"DF1",0.6,0,0,0,1,0,0,1,3,5,143,0.034965034965035,0.034965034965035
"DF1",0.6,0,0,0,5,2,1,4,6,18,179,0.100558659217877,0.100558659217877
"DF1",0.6,0,1,0,10,8,4,3,3,29,181,0.160220994475138,0.160220994475138
"DF1",0.6,0,0,0,10,1,4,12,14,41,168,0.244047619047619,0.244047619047619
"DF1",0.6,0,0,0,4,6,2,4,6,22,430,0.0511627906976744,0.0511627906976744
"DF1",0.6,1,0,0,2,3,1,1,1,9,135,0.0666666666666667,0.0666666666666667
"DF1",0.6,0,0,0,13,5,4,4,6,32,215,0.148837209302326,0.148837209302326
"DF1",0.6,6,15,1,145,50,29,39,53,338,951,0.355415352260778,0.355415352260778
"DF1",0.6,0,0,0,1,1,0,1,3,6,350,0.0171428571428571,0.0171428571428571
"DF1",0.6,0,0,0,9,4,4,3,11,31,147,0.210884353741497,0.210884353741497
"DF1",0.6,0,1,0,1,0,1,1,0,4,704,0.00568181818181818,0.00568181818181818
"DF1",0.6,0,0,0,9,3,1,2,4,19,133,0.142857142857143,0.142857142857143
"DF1",0.6,4,9,3,57,27,13,19,35,167,938,0.178038379530917,0.178038379530917
"DF1",0.6,5,6,5,133,113,50,162,341,815,10480,0.0777671755725191,0.0777671755725191
"DF1",0.6,0,0,0,2,0,0,0,1,3,144,0.0208333333333333,0.0208333333333333
"DF1",0.6,1,1,0,4,2,0,2,9,19,271,0.0701107011070111,0.0701107011070111
"DF1",0.6,1,2,0,20,6,2,10,19,60,316,0.189873417721519,0.189873417721519
"DF1",0.6,0,0,0,2,3,1,1,3,10,606,0.0165016501650165,0.0165016501650165
"DF1",0.6,0,1,0,7,3,1,6,7,25,317,0.0788643533123028,0.0788643533123028
"DF1",0.6,0,1,0,5,2,0,4,4,16,1208,0.0132450331125828,0.0132450331125828
"DF1",0.6,0,0,1,15,6,3,7,10,42,2379,0.0176544766708701,0.0176544766708701
"DF1",0.6,1,1,0,6,4,2,4,3,21,141,0.148936170212766,0.148936170212766
"DF1",0.6,0,0,0,13,3,4,2,21,43,142,0.302816901408451,0.302816901408451
"DF1",0.6,1,0,0,14,5,0,5,12,37,154,0.24025974025974,0.24025974025974
"DF1",0.6,0,0,0,2,0,0,2,1,5,515,0.00970873786407767,0.00970873786407767
"DF1",0.6,1,1,1,8,10,4,9,8,42,1897,0.022140221402214,0.022140221402214
"DF1",0.6,0,0,0,0,0,0,6,7,13,137,0.0948905109489051,0.0948905109489051
"DF1",0.6,0,0,0,2,3,0,3,6,14,155,0.0903225806451613,0.0903225806451613
"DF1",0.6,0,0,0,5,2,3,4,4,18,524,0.0343511450381679,0.0343511450381679
"DF1",0.6,0,0,0,3,2,1,1,2,9,138,0.0652173913043478,0.0652173913043478
"DF1",0.6,0,3,0,7,2,0,5,6,23,191,0.120418848167539,0.120418848167539
"DF1",0.6,0,0,5,41,17,3,38,46,150,841,0.178359096313912,0.178359096313912
"DF1",0.6,0,3,1,15,12,1,6,10,48,190,0.252631578947368,0.252631578947368
"DF1",0.6,0,0,0,0,0,1,1,2,4,626,0.00638977635782748,0.00638977635782748
"DF1",0.6,0,0,1,53,16,11,15,23,119,422,0.281990521327014,0.281990521327014
"DF1",0.6,0,0,0,8,11,2,10,11,42,160,0.2625,0.2625
"DF1",0.6,0,0,0,2,1,0,0,2,5,133,0.037593984962406,0.037593984962406
"DF1",0.6,0,0,0,1,1,0,0,1,3,384,0.0078125,0.0078125
"DF1",0.6,0,0,1,9,6,6,6,7,35,223,0.15695067264574,0.15695067264574
"DF1",0.6,0,0,0,1,4,0,2,5,12,289,0.041522491349481,0.041522491349481
"DF1",0.6,1,6,1,60,39,11,26,51,195,1309,0.148968678380443,0.148968678380443
"DF1",0.6,0,1,0,5,10,5,2,4,27,197,0.137055837563452,0.137055837563452
"DF1",0.6,0,1,0,0,7,0,3,5,16,139,0.115107913669065,0.115107913669065
"DF1",0.6,0,1,0,6,2,1,0,1,11,794,0.0138539042821159,0.0138539042821159
"DF1",0.6,0,1,0,6,14,3,8,5,37,299,0.123745819397993,0.123745819397993
"DF1",0.6,0,1,0,15,3,5,8,9,41,3032,0.0135224274406332,0.0135224274406332
"DF1",0.6,2,13,4,104,100,16,35,36,310,1350,0.22962962962963,0.22962962962963
"DF1",0.6,0,1,0,10,1,3,5,5,25,138,0.181159420289855,0.181159420289855
"DF1",0.6,0,0,0,6,10,2,2,4,24,173,0.138728323699422,0.138728323699422
"DF1",0.6,0,0,1,10,8,1,7,11,38,3022,0.0125744540039709,0.0125744540039709
"MDCK",0.06,0,0,0,1,1,0,0,1,3,68999,4.34788909984203e-05,4.34788909984203e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,56270,0,0
"MDCK",0.06,0,0,0,0,0,0,0,2,2,51521,3.88191222996448e-05,3.88191222996448e-05
"MDCK",0.06,0,0,0,0,1,0,1,0,2,27497,7.27352074771793e-05,7.27352074771793e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,81256,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,31179,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,40350,0,0
"MDCK",0.06,0,0,0,0,1,0,0,1,2,59105,3.38380847644023e-05,3.38380847644023e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,18838,0,0
"MDCK",0.06,0,0,0,1,0,0,0,0,1,24564,4.07099820876079e-05,4.07099820876079e-05
"MDCK",0.06,0,1,0,0,0,0,0,0,1,25032,3.99488654522212e-05,3.99488654522212e-05
"MDCK",0.06,0,0,0,0,0,0,0,1,1,39500,2.53164556962025e-05,2.53164556962025e-05
"MDCK",0.06,0,0,0,0,1,0,0,1,2,28400,7.04225352112676e-05,7.04225352112676e-05
"MDCK",0.06,0,0,0,0,0,0,0,1,1,40422,2.47390035129385e-05,2.47390035129385e-05
"MDCK",0.06,0,1,0,0,4,1,2,3,11,133969,8.21085474997947e-05,8.21085474997947e-05
"MDCK",0.06,0,0,0,0,1,0,0,0,1,39214,2.55010965471515e-05,2.55010965471515e-05
"MDCK",0.06,0,0,0,0,2,0,0,1,3,69271,4.33081664765919e-05,4.33081664765919e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,53594,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,81378,0,0
"MDCK",0.06,0,0,1,0,0,0,0,0,1,18159,5.50691117352277e-05,5.50691117352277e-05
"MDCK",0.06,0,1,0,0,0,0,0,0,1,40544,2.46645619573796e-05,2.46645619573796e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,25314,0,0
"MDCK",0.06,0,0,0,1,0,0,0,1,2,37238,5.37085772597884e-05,5.37085772597884e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,23456,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,86204,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,59666,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,18089,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,18141,0,0
"MDCK",0.06,0,0,0,1,0,0,0,1,2,39973,5.00337727966377e-05,5.00337727966377e-05
"MDCK",0.06,0,0,0,0,0,0,0,1,1,46809,2.13634130188639e-05,2.13634130188639e-05
"MDCK",0.06,0,0,1,1,0,0,1,0,3,66427,4.51623586794526e-05,4.51623586794526e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,50147,0,0
"MDCK",0.06,0,0,0,0,1,0,1,0,2,46292,4.3204009332066e-05,4.3204009332066e-05
"MDCK",0.06,1,2,0,0,2,0,1,0,6,67753,8.85569642672649e-05,8.85569642672649e-05
"MDCK",0.06,0,1,0,0,0,0,0,0,1,43921,2.27681519091095e-05,2.27681519091095e-05
"MDCK",0.06,0,0,0,0,2,0,0,1,3,47883,6.26527159952384e-05,6.26527159952384e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,62973,0,0
"MDCK",0.06,0,0,0,0,0,0,5,0,5,62128,8.04790110739119e-05,8.04790110739119e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,7472,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,51920,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,8152,0,0
"MDCK",0.06,0,0,0,0,2,0,0,0,2,8041,0.000248725282925009,0.000248725282925009
"MDCK",0.06,0,0,0,0,1,0,0,1,2,67573,2.95976203513238e-05,2.95976203513238e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,7473,0,0
"MDCK",0.06,0,0,1,1,3,1,1,1,8,148993,5.36937976951937e-05,5.36937976951937e-05
"MDCK",0.06,0,0,0,0,1,0,0,0,1,40999,2.43908388009464e-05,2.43908388009464e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,11586,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,45520,0,0
"MDCK",0.06,0,1,0,1,2,0,1,2,7,72511,9.65370771331246e-05,9.65370771331246e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,29653,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,6315,0,0
"MDCK",0.06,0,0,2,0,4,1,0,0,7,34539,0.000202669446133356,0.000202669446133356
"MDCK",0.06,0,0,0,0,0,0,0,0,0,8846,0,0
"MDCK",0.06,0,0,0,0,1,0,0,0,1,41789,2.39297422766757e-05,2.39297422766757e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,48689,0,0
"MDCK",0.06,0,0,0,0,1,0,0,0,1,57730,1.73220162826953e-05,1.73220162826953e-05
"MDCK",0.06,1,0,0,0,1,0,1,0,3,25214,0.000118981518204172,0.000118981518204172
"MDCK",0.06,0,1,0,0,0,0,0,0,1,65573,1.52501791896055e-05,1.52501791896055e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,17431,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,23316,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,22158,0,0
"MDCK",0.06,0,0,0,0,1,0,0,1,2,66986,2.98569850416505e-05,2.98569850416505e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,12433,0,0
"MDCK",0.06,0,1,0,0,0,0,0,1,2,52814,3.78687469231643e-05,3.78687469231643e-05
"MDCK",0.06,0,0,0,0,1,0,0,0,1,59040,1.69376693766938e-05,1.69376693766938e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,16733,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,40253,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,34687,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,7787,0,0
"MDCK",0.06,0,0,1,0,0,0,0,0,1,49597,2.01625098292235e-05,2.01625098292235e-05
"MDCK",0.06,0,0,1,0,0,0,0,0,1,62677,1.59548159611979e-05,1.59548159611979e-05
"MDCK",0.06,0,0,1,0,1,0,0,0,2,18301,0.000109283645702421,0.000109283645702421
"MDCK",0.06,0,0,0,0,0,0,0,0,0,9413,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,67571,0,0
"MDCK",0.06,0,0,0,1,0,0,0,0,1,62613,1.5971124207433e-05,1.5971124207433e-05
"MDCK",0.06,0,0,0,0,2,0,0,0,2,49337,4.05375276161907e-05,4.05375276161907e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,16124,0,0
"MDCK",0.06,0,0,0,0,1,0,0,0,1,60434,1.65469768673263e-05,1.65469768673263e-05
"MDCK",0.06,0,0,0,0,0,0,1,0,1,44894,2.22746914955228e-05,2.22746914955228e-05
"MDCK",0.06,0,0,0,0,1,0,0,0,1,46453,2.1527134953609e-05,2.1527134953609e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,9506,0,0
"MDCK",0.06,0,0,0,0,0,0,0,1,1,46997,2.12779539119518e-05,2.12779539119518e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,40047,0,0
"MDCK",0.06,0,0,0,0,0,0,0,1,1,41271,2.42300889244264e-05,2.42300889244264e-05
"MDCK",0.06,0,0,0,0,1,0,0,2,3,51742,5.79799775810753e-05,5.79799775810753e-05
"MDCK",0.06,0,0,0,1,0,0,0,0,1,50867,1.96591110149999e-05,1.96591110149999e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,10732,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,6971,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,47526,0,0
"MDCK",0.06,0,0,0,1,0,0,0,0,1,63997,1.56257324562089e-05,1.56257324562089e-05
"MDCK",0.06,0,0,2,1,0,0,0,1,4,46467,8.60825962511029e-05,8.60825962511029e-05
"MDCK",0.06,0,0,0,0,1,0,0,0,1,22570,4.43066016836509e-05,4.43066016836509e-05
"MDCK",0.06,0,0,0,0,0,0,0,1,1,18939,5.28010982628439e-05,5.28010982628439e-05
"MDCK",0.06,1,0,0,0,0,0,1,1,3,16729,0.000179329308386634,0.000179329308386634
"MDCK",0.06,0,0,0,0,0,0,0,0,0,15352,0,0
"MDCK",0.06,0,1,0,0,2,0,0,1,4,50152,7.97575370872547e-05,7.97575370872547e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,35044,0,0
"MDCK",0.06,0,1,0,0,2,0,0,1,4,47274,8.46131065702077e-05,8.46131065702077e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,12130,0,0
"MDCK",0.06,0,0,0,0,0,0,1,0,1,72884,1.37204324680314e-05,1.37204324680314e-05
"MDCK",0.06,0,0,1,0,0,0,0,0,1,34633,2.88741951318107e-05,2.88741951318107e-05
"MDCK",0.06,0,0,0,0,2,0,0,0,2,53601,3.73127367026735e-05,3.73127367026735e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,7942,0,0
"MDCK",0.06,0,3,0,0,0,0,1,0,4,39987,0.000100032510565934,0.000100032510565934
"MDCK",0.06,0,0,0,1,0,0,0,0,1,23370,4.27899015832264e-05,4.27899015832264e-05
"MDCK",0.06,0,0,0,0,1,0,0,0,1,35986,2.77885844495081e-05,2.77885844495081e-05
"MDCK",0.06,0,0,0,0,1,0,0,1,2,37177,5.37967022621513e-05,5.37967022621513e-05
"MDCK",0.06,0,0,0,0,0,0,0,2,2,82360,2.42836328314716e-05,2.42836328314716e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,38931,0,0
"MDCK",0.06,0,0,0,1,1,0,0,1,3,32020,9.36914428482199e-05,9.36914428482199e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,11280,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,20463,0,0
"MDCK",0.06,0,0,0,2,2,0,1,1,6,55132,0.000108829717768265,0.000108829717768265
"MDCK",0.06,0,0,0,0,0,0,0,0,0,37849,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,29014,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,43361,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,26014,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,45847,0,0
"MDCK",0.06,0,0,0,0,0,0,0,1,1,30708,3.25648039598802e-05,3.25648039598802e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,18892,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,56086,0,0
"MDCK",0.06,0,0,1,0,3,0,0,0,4,54352,7.35943479540771e-05,7.35943479540771e-05
"MDCK",0.06,0,0,0,0,2,0,0,0,2,34507,5.79592546439853e-05,5.79592546439853e-05
"MDCK",0.06,0,0,0,0,0,0,0,1,1,80141,1.24780075117605e-05,1.24780075117605e-05
"MDCK",0.06,0,1,0,0,0,0,0,0,1,11726,8.52805730854511e-05,8.52805730854511e-05
"MDCK",0.06,0,1,0,0,1,1,1,1,5,69854,7.15778623987173e-05,7.15778623987173e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,79695,0,0
"MDCK",0.06,0,0,0,0,1,0,1,1,3,72864,4.11725955204216e-05,4.11725955204216e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,32682,0,0
"MDCK",0.06,0,0,0,0,1,0,1,1,3,63096,4.75465956637505e-05,4.75465956637505e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,19845,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,41731,0,0
"MDCK",0.06,0,0,0,0,1,0,1,2,4,55170,7.25031720137756e-05,7.25031720137756e-05
"MDCK",0.06,0,0,0,0,0,0,2,0,2,36613,5.46254062764592e-05,5.46254062764592e-05
"MDCK",0.06,0,0,0,0,0,0,0,1,1,40953,2.44182355383e-05,2.44182355383e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,46661,0,0
"MDCK",0.06,0,0,0,0,1,0,0,3,4,46683,8.5684296210612e-05,8.5684296210612e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,23901,0,0
"MDCK",0.06,0,0,2,0,5,0,0,0,7,111895,6.25586487331874e-05,6.25586487331874e-05
"MDCK",0.06,0,0,0,0,0,0,1,0,1,36009,2.77708350690105e-05,2.77708350690105e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,39900,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,30428,0,0
"MDCK",0.06,0,0,1,0,2,0,0,0,3,49756,6.02942358710507e-05,6.02942358710507e-05
"MDCK",0.06,0,1,0,3,1,0,0,1,6,55900,0.000107334525939177,0.000107334525939177
"MDCK",0.06,0,0,0,0,0,0,0,0,0,33535,0,0
"MDCK",0.06,0,0,1,0,1,0,1,0,3,50409,5.95131821698506e-05,5.95131821698506e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,37293,0,0
"MDCK",0.06,0,0,1,0,1,0,0,0,2,49496,4.04073056408599e-05,4.04073056408599e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,16895,0,0
"MDCK",0.06,0,0,1,0,1,0,0,2,4,73878,5.41433173610547e-05,5.41433173610547e-05
"MDCK",0.06,0,0,0,0,1,0,0,0,1,50251,1.99001014905176e-05,1.99001014905176e-05
"MDCK",0.06,0,0,0,0,1,0,0,0,1,30280,3.30250990752972e-05,3.30250990752972e-05
"MDCK",0.06,1,0,0,0,0,0,0,1,2,44152,4.52980612429788e-05,4.52980612429788e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,32136,0,0
"MDCK",0.06,0,0,0,0,1,0,0,0,1,72266,1.38377660310519e-05,1.38377660310519e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,18558,0,0
"MDCK",0.06,0,0,1,0,1,0,0,0,2,58961,3.39207272603925e-05,3.39207272603925e-05
"MDCK",0.06,0,1,0,0,0,0,0,0,1,36202,2.76227832716424e-05,2.76227832716424e-05
"MDCK",0.06,0,0,0,0,0,0,1,0,1,15913,6.28417017532835e-05,6.28417017532835e-05
"MDCK",0.06,0,0,0,0,0,0,1,0,1,22624,4.42008486562942e-05,4.42008486562942e-05
"MDCK",0.06,0,0,0,0,0,0,1,0,1,53905,1.85511548093869e-05,1.85511548093869e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,38295,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,8142,0,0
"MDCK",0.06,0,0,0,2,1,0,1,1,5,49154,0.000101721121373642,0.000101721121373642
"MDCK",0.06,0,0,0,0,0,0,0,0,0,48128,0,0
"MDCK",0.06,1,1,0,0,2,0,0,0,4,102203,3.91377943895972e-05,3.91377943895972e-05
"MDCK",0.06,0,0,0,0,1,0,0,0,1,39017,2.56298536535356e-05,2.56298536535356e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,50432,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,64009,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,32319,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,38100,0,0
"MDCK",0.06,0,0,0,0,0,0,0,1,1,74843,1.3361302994268e-05,1.3361302994268e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,19908,0,0
"MDCK",0.06,0,0,1,1,0,0,0,1,3,48534,6.18123377426134e-05,6.18123377426134e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,23566,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,43285,0,0
"MDCK",0.06,0,0,0,0,1,0,0,0,1,32003,3.12470705871325e-05,3.12470705871325e-05
"MDCK",0.06,0,0,0,0,2,0,0,0,2,49762,4.01913106386399e-05,4.01913106386399e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,38888,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,68860,0,0
"MDCK",0.06,0,0,1,0,1,0,0,0,2,37643,5.31307281566294e-05,5.31307281566294e-05
"MDCK",0.06,0,0,0,0,0,0,0,1,1,45633,2.19139657703855e-05,2.19139657703855e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,39565,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,40837,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,20789,0,0
"MDCK",0.06,0,0,1,0,0,0,0,0,1,55138,1.81363125249374e-05,1.81363125249374e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,38853,0,0
"MDCK",0.06,0,0,0,0,0,0,0,1,1,50826,1.96749695037973e-05,1.96749695037973e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,71405,0,0
"MDCK",0.06,0,2,0,0,2,0,0,3,7,62513,0.00011197670884456,0.00011197670884456
"MDCK",0.06,0,0,0,0,0,0,0,0,0,45063,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,34280,0,0
"MDCK",0.06,0,0,0,1,1,0,1,0,3,51819,5.78938227291148e-05,5.78938227291148e-05
"MDCK",0.06,0,0,0,0,1,0,0,0,1,62813,1.59202712814226e-05,1.59202712814226e-05
"MDCK",0.06,0,0,0,0,0,0,0,1,1,36134,2.7674766148226e-05,2.7674766148226e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,37281,0,0
"MDCK",0.06,0,0,0,0,0,0,1,0,1,36949,2.70643319169666e-05,2.70643319169666e-05
"MDCK",0.06,0,0,0,0,1,0,0,0,1,22168,4.51100685673042e-05,4.51100685673042e-05
"MDCK",0.06,0,0,0,0,0,1,0,0,1,64975,1.5390534821085e-05,1.5390534821085e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,36998,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,6106,0,0
"MDCK",0.06,0,0,0,0,0,0,0,1,1,31700,3.15457413249211e-05,3.15457413249211e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,34956,0,0
"MDCK",0.06,0,1,0,0,0,0,2,1,4,32503,0.000123065563178784,0.000123065563178784
"MDCK",0.06,0,0,0,0,1,0,0,0,1,47799,2.09209397686144e-05,2.09209397686144e-05
"MDCK",0.06,0,0,0,1,0,0,0,1,2,35686,5.60443871546265e-05,5.60443871546265e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,11030,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,50443,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,5673,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,27434,0,0
"MDCK",0.06,0,0,2,0,0,0,2,2,6,27982,0.000214423558001572,0.000214423558001572
"MDCK",0.06,0,0,0,0,1,0,0,0,1,34819,2.87199517504811e-05,2.87199517504811e-05
"MDCK",0.06,0,1,0,0,1,0,0,0,2,31490,6.35122261035249e-05,6.35122261035249e-05
"MDCK",0.06,0,0,0,0,0,0,0,1,1,32047,3.1204168876962e-05,3.1204168876962e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,18095,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,36452,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,26041,0,0
"MDCK",0.06,0,0,0,0,1,0,0,0,1,80858,1.23673600633209e-05,1.23673600633209e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,28527,0,0
"MDCK",0.06,0,0,0,0,0,0,0,0,0,48784,0,0
"MDCK",0.06,0,0,0,0,0,0,0,1,1,45289,2.20804168782707e-05,2.20804168782707e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,87882,0,0
"MDCK",0.06,1,1,0,4,0,3,0,4,13,86956,0.000149500897005382,0.000149500897005382
"MDCK",0.06,0,0,0,1,1,0,0,1,3,37185,8.06776926179911e-05,8.06776926179911e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,30759,0,0
"MDCK",0.06,0,0,0,0,0,0,0,1,1,34611,2.8892548611713e-05,2.8892548611713e-05
"MDCK",0.06,0,0,0,0,0,0,0,0,0,41471,0,0
"MDCK",0.2,0,0,0,0,2,0,0,0,2,45002,4.44424692235901e-05,4.44424692235901e-05
"MDCK",0.2,0,0,0,0,0,0,0,0,0,61128,0,0
"MDCK",0.2,0,0,1,0,2,0,1,2,6,67904,8.83600377002828e-05,8.83600377002828e-05
"MDCK",0.2,0,0,0,1,1,0,1,0,3,39377,7.61866063945958e-05,7.61866063945958e-05
"MDCK",0.2,0,0,0,1,2,0,0,1,4,29066,0.000137617835271451,0.000137617835271451
"MDCK",0.2,0,0,0,0,2,0,2,2,6,50452,0.000118924918734639,0.000118924918734639
"MDCK",0.2,0,0,0,0,0,0,1,1,2,52743,3.79197239444097e-05,3.79197239444097e-05
"MDCK",0.2,0,0,0,0,1,0,0,1,2,37824,5.28764805414552e-05,5.28764805414552e-05
"MDCK",0.2,0,1,0,0,1,0,0,0,2,56043,3.56868832860482e-05,3.56868832860482e-05
